userId,url,imageFileName,uploadedAt,mimeType,imageType,imageWidth,imageHeight,imageRatio,imageRotation,imageScale,imageArtist,size
90,www.tabatha-ratke.net,ea_alias\dolore.webm,2024-08-17T00:22:05.480354600,image/png,full,1296,605,0.19,104,7.52,Klimt,212490
55,www.erasmo-hammes.org,facilis_enim\tenetur.html,2024-09-08T00:22:05.482356300,image/png,full,3199,2928,0.34,213,6.98,Paul Klee,1125211
33,www.jae-streich.name,voluptas_doloremque\dolore.flac,2024-01-17T00:22:05.483353600,image/png,thumbnail,196,1103,0.64,152,2.52,Edward Hopper,4032044
34,www.ron-bednar.name,et_alias\animi.gif,2024-06-20T00:22:05.484356,image/png,full,4005,1670,0.11,264,3.00,Joan Miro,1961381
44,www.cassondra-wunsch.name,cupiditate_qui\quas.csv,2023-10-06T00:22:05.486358900,image/png,thumbnail,2947,994,0.34,73,0.74,Durer,520283
1,www.stephan-waters.net,dolorem_a\est.png,2024-02-20T00:22:05.487356400,image/png,full,222,3762,0.79,65,2.86,Vettriano,3045396
98,www.lewis-collier.com,sed_quos\et.ods,2024-03-30T00:22:05.489355400,image/png,full,1198,2485,0.88,254,9.61,Escher,2177053
35,www.dillon-luettgen.com,libero_dolor\architecto.ppt,2024-05-09T00:22:05.490356700,image/jpeg,thumbnail,187,4801,0.51,173,8.42,Diego Rivera,4785420
98,www.ismael-hodkiewicz.com,officiis_reprehenderit\sit.pages,2023-10-15T00:22:05.492354700,image/png,full,2206,3582,0.74,351,4.12,Degas,1509216
20,www.scotty-stroman.net,alias_veritatis\nisi.key,2024-07-26T00:22:05.493359300,image/jpeg,full,3674,4205,0.74,28,6.44,Durer,2400186
84,www.thomasine-prosacco.org,est_magni\et.csv,2024-08-23T00:22:05.495356300,image/png,thumbnail,3563,4913,0.31,114,8.08,Degas,3269120
12,www.perry-reichert.com,beatae_rerum\laudantium.webm,2024-03-28T00:22:05.496354500,image/jpeg,thumbnail,3191,3680,0.83,295,1.23,Cassatt,1656149
18,www.wilbert-walker.io,officiis_quisquam\est.mov,2024-09-01T00:22:05.497354,image/png,thumbnail,3315,2589,0.01,330,6.38,Raphael,4980031
72,www.margret-cronin.name,aspernatur_ut\rem.gif,2023-12-30T00:22:05.499357400,image/png,full,1196,1229,0.18,121,8.15,Kahlo,477790
28,www.errol-breitenberg.net,consequatur_ut\odio.jpg,2024-05-28T00:22:05.500355100,image/png,full,1446,197,0.72,348,4.82,Botticelli,3049293
23,www.loreta-kohler.name,aut_qui\aut.csv,2024-01-02T00:22:05.501356100,image/jpeg,full,2427,2821,0.48,167,6.91,Durer,2532832
14,www.lou-langworth.com,maiores_ut\ut.txt,2024-07-20T00:22:05.503355900,image/png,full,1673,4747,0.92,301,9.14,Vincent,676481
10,www.abe-nienow.org,molestias_atque\aut.docx,2024-01-03T00:22:05.504354100,image/jpeg,full,3174,3446,0.89,289,6.34,Degas,3208368
9,www.leana-stokes.co,aut_aut\molestiae.jpg,2023-12-21T00:22:05.505355700,image/png,full,1721,1597,0.42,174,9.51,Rubens,1795677
13,www.andre-metz.io,et_quo\tempore.mp4,2024-01-16T00:22:05.507354900,image/jpeg,thumbnail,1166,1956,0.88,247,1.36,Dali,4334316
82,www.wilma-vonrueden.biz,perferendis_libero\illum.bmp,2023-11-17T00:22:05.508357,image/png,thumbnail,3572,3299,0.12,65,1.01,Renoir,4212173
17,www.ricky-legros.io,consequatur_et\nihil.webm,2023-10-20T00:22:05.510354200,image/png,full,3490,1635,0.63,189,5.13,Durer,3143293
19,www.blake-haag.io,optio_culpa\tempore.jpeg,2023-12-04T00:22:05.511356200,image/jpeg,thumbnail,1252,3437,0.45,275,4.94,Manet,2617126
77,www.arthur-mills.io,quaerat_ullam\et.avi,2023-09-28T00:22:05.513354700,image/png,full,2876,409,0.16,24,7.51,Dali,602904
69,www.weston-muller.io,nostrum_id\qui.html,2024-08-25T00:22:05.516354500,image/jpeg,thumbnail,2868,2656,0.38,216,8.97,Manet,2961833
97,www.rufus-casper.biz,repudiandae_unde\rem.pptx,2024-06-16T00:22:05.518355700,image/png,thumbnail,4752,2951,0.79,159,2.88,Da Vinci,3665399
84,www.linette-swift.net,praesentium_voluptatibus\nobis.webm,2023-10-06T00:22:05.521356800,image/png,full,793,3657,0.99,314,8.29,Chagall,1851392
18,www.howard-mante.com,aliquid_occaecati\omnis.webm,2024-05-23T00:22:05.524354400,image/png,full,4709,743,0.58,187,7.72,Escher,2438115
95,www.norah-gorczany.net,sunt_similique\et.flac,2024-02-11T00:22:05.527353700,image/png,thumbnail,5059,1719,0.04,203,2.31,Warhol,4710847
13,www.lewis-boehm.biz,laudantium_qui\id.gif,2024-02-20T00:22:05.529355300,image/jpeg,thumbnail,2875,3294,0.57,256,9.66,Joan Miro,2014893
42,www.onita-herzog.net,tempore_non\dolorum.pdf,2023-10-13T00:22:05.531353,image/png,thumbnail,2346,3083,0.57,263,4.72,El Greco,1087907
72,www.leland-sawayn.io,voluptatem_quo\est.ods,2023-10-06T00:22:05.532355800,image/png,thumbnail,4436,3010,0.57,155,6.53,Joan Miro,2305710
19,www.tony-carter.info,iste_ab\et.odp,2024-08-13T00:22:05.413118200,image/png,full,2642,3055,0.44,99,5.63,Da Vinci,1866213
79,www.dwayne-satterfield.biz,maiores_iusto\est.js,2024-06-30T00:22:05.449356900,image/jpeg,thumbnail,2469,2428,0.03,9,0.91,Michelangelo,4150886
82,www.percy-daniel.io,voluptatem_et\ipsam.webm,2023-10-03T00:22:05.452358400,image/jpeg,thumbnail,3799,3632,0.25,70,3.19,Matisse,55545
85,www.karena-senger.net,repudiandae_quia\qui.xls,2024-07-27T00:22:05.455356300,image/png,full,1509,1188,0.05,73,3.26,Picasso,4703527
1,www.jess-morissette.name,aspernatur_necessitatibus\aut.gif,2024-07-18T00:22:05.457357800,image/png,full,990,4140,0.16,93,7.76,Escher,506228
87,www.salvador-howell.net,ut_ea\omnis.key,2023-12-17T00:22:05.460354800,image/jpeg,thumbnail,3763,3992,0.71,112,9.02,Paul Klee,4192099
67,www.rhett-metz.net,quibusdam_necessitatibus\commodi.pptx,2023-11-21T00:22:05.463354900,image/png,full,425,2701,0.95,117,5.64,Escher,2844881
72,www.kasey-macgyver.co,qui_molestiae\quaerat.mov,2024-02-15T00:22:05.465356400,image/jpeg,thumbnail,842,3799,0.48,282,4.90,Edward Hopper,3190005
64,www.danilo-mcglynn.net,ea_eius\est.mp4,2024-04-02T00:22:05.466354400,image/jpeg,full,2898,2670,0.59,301,3.61,Paul Klee,2425723
29,www.garnett-oconner.net,eligendi_necessitatibus\veritatis.jpg,2024-01-23T00:22:05.468355800,image/png,full,2839,978,0.92,224,1.90,Joan Miro,4807555
42,www.kieth-boyer.org,autem_reprehenderit\et.tiff,2024-01-03T00:22:05.469356400,image/png,full,232,252,0.69,163,3.93,Seurat,2361986
28,www.pauline-krajcik.co,voluptatum_itaque\necessitatibus.xlsx,2024-04-07T00:22:05.471354400,image/png,thumbnail,2671,2371,0.12,33,7.28,Rembrandt,2662267
45,www.josef-anderson.org,maxime_iusto\dicta.pptx,2023-10-30T00:22:05.472354300,image/jpeg,thumbnail,4065,3616,0.64,11,4.80,Pollock,2030626
28,www.tiana-ebert.io,dolorum_voluptatibus\totam.gif,2024-04-29T00:22:05.474356,image/png,full,3098,4942,0.33,122,7.76,Munch,4678166
32,www.daron-marvin.co,asperiores_ex\quis.bmp,2024-03-26T00:22:05.476357400,image/png,thumbnail,3422,1321,0.51,1,0.85,Rubens,1596225
72,www.elvie-altenwerth.co,eaque_doloremque\natus.pptx,2024-07-16T00:22:05.477355100,image/jpeg,thumbnail,2387,2530,0.62,111,8.59,Botticelli,4862231
63,www.rick-weimann.com,et_quasi\nulla.key,2024-03-04T00:22:05.479354700,image/jpeg,thumbnail,3507,3525,0.39,314,9.57,Durer,1386992
39,www.jovan-gutmann.info,aut_dolorem\dolor.avi,2023-11-19T00:22:05.483353600,image/png,full,2845,848,0.28,264,3.24,Da Vinci,97035
96,www.annette-lebsack.name,et_voluptate\eligendi.mov,2024-02-18T00:22:05.485359200,image/png,full,2452,912,0.08,352,0.73,Raphael,2583080
79,www.melda-ohara.org,eos_est\quo.docx,2024-02-05T00:22:05.488355700,image/jpeg,thumbnail,4080,265,0.28,245,2.56,Dali,1125193
39,www.markus-quitzon.net,esse_impedit\reprehenderit.tiff,2024-03-04T00:22:05.492354700,image/png,thumbnail,4746,4641,0.95,12,5.94,Chagall,1808653
32,www.clemente-ortiz.name,sequi_est\sed.jpg,2024-03-18T00:22:05.494356,image/jpeg,thumbnail,1636,3610,0.71,323,1.75,Munch,3701745
98,www.robt-bechtelar.co,eius_laboriosam\nobis.doc,2023-12-16T00:22:05.497354,image/jpeg,full,1068,2883,0.10,234,6.29,Cezanne,4010797
61,www.chuck-marks.biz,error_necessitatibus\eaque.jpg,2024-08-07T00:22:05.502356200,image/jpeg,full,1201,2858,0.23,158,7.33,Dali,2878320
66,www.kelsey-rowe.info,quasi_debitis\impedit.odt,2024-06-27T00:22:05.506355100,image/jpeg,thumbnail,4287,3880,0.15,352,5.69,Diego Rivera,4186944
95,www.ehtel-beahan.net,perspiciatis_consectetur\sint.doc,2024-04-10T00:22:05.509354300,image/png,full,3469,2881,0.35,294,4.62,Magritte,2256569
77,www.dong-hills.net,totam_sint\aliquid.flac,2024-07-14T00:22:05.512355900,image/png,thumbnail,3295,4246,0.64,328,7.27,Seurat,4805544
34,www.amiee-balistreri.com,sint_alias\provident.odt,2023-10-22T00:22:05.514356300,image/jpeg,thumbnail,4654,4633,0.57,59,9.81,Joan Miro,3357068
6,www.bryon-glover.org,rem_explicabo\cumque.mp3,2024-07-31T00:22:05.516354500,image/png,full,2620,269,0.97,154,9.47,Winslow Homer,3395057
42,www.laurine-hintz.io,voluptatem_dolorem\sed.mp3,2024-04-24T00:22:05.517356300,image/jpeg,thumbnail,453,3983,0.28,153,8.50,Diego Rivera,1981553
61,www.karyn-rolfson.biz,architecto_rerum\aut.docx,2024-07-26T00:22:05.519354600,image/png,thumbnail,2151,349,1.00,52,7.67,Manet,3917457
96,www.quincy-bernhard.com,voluptatibus_eos\accusantium.doc,2024-02-12T00:22:05.520356300,image/jpeg,thumbnail,4786,658,0.05,12,5.08,Chagall,3664700
64,www.delaine-hills.org,voluptatem_sit\laudantium.css,2024-02-22T00:22:05.522354600,image/png,thumbnail,1347,347,0.58,35,5.73,Klimt,4559143
48,www.foster-lakin.info,est_id\excepturi.avi,2024-06-27T00:22:05.523353900,image/png,thumbnail,4891,3137,0.60,117,4.95,Paul Klee,3364297
28,www.beatris-pfeffer.org,est_veritatis\eligendi.key,2023-09-28T00:22:05.525354300,image/jpeg,full,4413,2724,0.48,39,0.28,Renoir,1048062
20,www.pennie-volkman.biz,accusamus_harum\deleniti.doc,2024-01-29T00:22:05.526354200,image/png,full,3829,5048,0.95,85,3.21,Picasso,131392
26,www.shon-mitchell.org,quidem_sed\quo.jpeg,2024-05-04T00:22:05.527353700,image/png,full,4020,4511,0.53,107,8.83,Titian,3081226
8,www.hoyt-leannon.info,soluta_consequatur\ea.wav,2024-06-09T00:22:05.530356700,image/png,thumbnail,913,3338,0.03,262,0.53,Rothko,4915217
59,www.stacy-lockman.org,quia_iste\voluptate.xlsx,2024-09-02T00:22:05.532355800,image/png,full,4634,3789,0.33,283,0.26,Winslow Homer,2446824
25,www.penny-ankunding.info,atque_omnis\laudantium.ppt,2023-12-07T00:22:05.532355800,image/png,thumbnail,1153,3463,0.20,21,7.88,Magritte,4185848
90,www.thomas-bosco.co,neque_autem\est.mp3,2024-03-18T00:22:05.532355800,image/png,thumbnail,722,1715,0.34,221,4.07,Raphael,4555425
29,www.lester-jakubowski.org,quidem_perspiciatis\nihil.odp,2024-08-13T00:22:05.532355800,image/jpeg,thumbnail,1529,1390,0.58,3,8.30,Magritte,2198008
5,www.an-lakin.net,doloremque_sit\molestiae.js,2024-02-04T00:22:05.532355800,image/png,full,2665,4309,0.77,114,1.66,Joan Miro,259110
87,www.dusty-hermiston.io,unde_occaecati\consequatur.odt,2024-05-26T00:22:05.533354500,image/png,thumbnail,3360,3106,0.89,287,4.14,Kandinsky,1026402
40,www.whitney-mosciski.name,natus_totam\quaerat.xlsx,2024-03-09T00:22:05.533354500,image/png,full,4302,3419,0.60,130,9.86,Escher,3047764
44,www.loida-graham.name,animi_esse\est.gif,2024-06-13T00:22:05.533354500,image/jpeg,thumbnail,2397,3055,0.57,78,4.22,Cezanne,2200206
62,www.graciela-pfannerstill.biz,ducimus_possimus\pariatur.txt,2024-07-04T00:22:05.533354500,image/jpeg,full,1707,3262,0.58,276,3.50,Seurat,844208
43,www.stanford-sawayn.name,blanditiis_quam\ducimus.odt,2024-03-27T00:22:05.533354500,image/png,full,1906,1516,0.72,93,4.89,Titian,4333791
98,www.mac-hartmann.org,qui_quam\dignissimos.css,2024-06-14T00:22:05.533354500,image/png,full,4850,3178,0.26,108,9.94,Rothko,2426666
79,www.tonja-funk.com,voluptas_ratione\rem.css,2024-01-05T00:22:05.533354500,image/jpeg,thumbnail,3421,2042,0.67,266,4.28,Renoir,895362
93,www.enda-kerluke.name,voluptas_dicta\ut.gif,2024-04-16T00:22:05.413118200,image/png,full,1036,1277,0.76,44,7.19,Botticelli,2569696
84,www.brent-dibbert.com,incidunt_qui\quis.csv,2023-11-23T00:22:05.449356900,image/png,thumbnail,3346,1861,0.58,268,6.45,Magritte,3021367
50,www.graham-tillman.org,ea_eum\provident.html,2023-09-17T00:22:05.453356200,image/jpeg,thumbnail,3572,950,0.61,277,3.34,Kandinsky,2634674
46,www.bertha-lakin.info,quasi_temporibus\nesciunt.pages,2023-12-02T00:22:05.454356200,image/jpeg,full,4584,2801,0.46,280,5.92,Cassatt,3286235
18,www.ouida-turner.org,cumque_voluptatum\inventore.xlsx,2023-11-24T00:22:05.456355100,image/jpeg,full,1890,2627,0.74,55,0.08,Caravaggio,4333353
93,www.shawn-effertz.net,aut_maiores\repellendus.csv,2024-06-16T00:22:05.457357800,image/png,thumbnail,4997,1206,0.09,340,5.97,Pissarro,3165663
14,www.mignon-orn.org,hic_iste\voluptas.odt,2024-01-10T00:22:05.460354800,image/jpeg,thumbnail,271,2323,0.09,112,9.75,Rothko,4585736
75,www.edwin-erdman.info,vero_temporibus\repudiandae.doc,2023-10-07T00:22:05.463354900,image/jpeg,full,739,2214,0.21,70,4.81,Vettriano,1121813
14,www.anibal-conroy.io,optio_et\qui.json,2024-08-06T00:22:05.465356400,image/jpeg,full,1808,5054,0.56,94,7.36,Edward Hopper,2774493
56,www.haywood-weber.com,velit_doloremque\dolorum.odp,2024-03-08T00:22:05.466354400,image/jpeg,full,4600,4623,0.61,270,2.80,Picasso,3925302
59,www.easter-nikolaus.io,ut_aperiam\sed.mp3,2023-10-26T00:22:05.468355800,image/jpeg,thumbnail,1004,3390,0.39,243,6.48,Manet,687485
73,www.irving-hettinger.org,inventore_magnam\cumque.mov,2024-05-22T00:22:05.469356400,image/png,thumbnail,1643,706,0.14,63,0.93,Diego Rivera,878439
39,www.daniella-feil.net,et_qui\error.txt,2023-09-21T00:22:05.471354400,image/png,full,3033,3897,0.45,90,8.72,Paul Klee,2625353
1,www.marketta-bradtke.org,nam_cum\commodi.avi,2024-03-28T00:22:05.473354,image/jpeg,full,2245,4326,0.37,187,7.21,Bernini,1471092
33,www.dorris-boyle.org,quasi_doloremque\iste.html,2024-07-14T00:22:05.475354400,image/jpeg,thumbnail,2475,661,0.25,185,9.73,Raphael,2766638
39,www.august-parisian.net,quam_corrupti\hic.mp3,2024-02-06T00:22:05.476357400,image/png,thumbnail,3345,4152,0.18,2,4.68,Joan Miro,4672406
87,www.leroy-reichert.io,adipisci_est\ipsum.mp4,2023-12-09T00:22:05.478356100,image/png,thumbnail,1518,2625,0.04,29,3.40,Degas,3534559
94,www.tracey-gutkowski.com,facere_omnis\beatae.ppt,2024-07-07T00:22:05.479354700,image/jpeg,full,1205,2117,0.50,244,4.22,Rembrandt,2743983
43,www.ronda-fritsch.co,totam_dolor\exercitationem.ods,2024-08-24T00:22:05.481357100,image/jpeg,thumbnail,3647,4297,0.03,218,9.19,Manet,2639644
6,www.france-gusikowski.net,voluptate_vel\ullam.key,2023-11-18T00:22:05.483353600,image/jpeg,thumbnail,2503,1508,0.58,139,4.91,Titian,4763467
99,www.romaine-waelchi.org,id_possimus\hic.wav,2024-02-07T00:22:05.485359200,image/png,full,120,2305,0.05,17,5.23,Cezanne,1830510
33,www.kris-schoen.co,fugit_ut\unde.avi,2024-04-02T00:22:05.487356400,image/jpeg,thumbnail,2305,2639,0.86,339,3.50,Kandinsky,1345184
74,www.emerita-kris.co,molestiae_illum\quo.bmp,2024-01-21T00:22:05.489355400,image/png,thumbnail,5066,1488,0.22,312,2.90,Kahlo,1944295
75,www.max-koelpin.org,enim_enim\mollitia.bmp,2023-09-29T00:22:05.493359300,image/png,thumbnail,1351,1634,0.12,290,3.48,Gauguin,4362446
85,www.ross-crist.org,reiciendis_recusandae\debitis.pptx,2023-12-10T00:22:05.495356300,image/png,full,441,3565,0.53,335,5.36,Monet,3763173
99,www.kasey-reichert.info,quod_velit\dignissimos.csv,2024-09-04T00:22:05.497354,image/png,thumbnail,1164,473,0.42,161,2.41,Ansel Adams,3585374
44,www.paris-cruickshank.info,nostrum_minima\et.webm,2024-02-13T00:22:05.499357400,image/jpeg,thumbnail,2228,1667,0.52,246,5.04,Titian,2259726
72,www.shona-mraz.biz,id_saepe\iusto.xlsx,2023-11-02T00:22:05.501356100,image/jpeg,thumbnail,4289,3724,0.03,298,4.56,Chagall,1277573
78,www.ellan-bartell.co,libero_autem\esse.odt,2024-03-11T00:22:05.503355900,image/jpeg,full,4786,1055,0.21,320,1.29,Rothko,1808979
61,www.france-hyatt.net,ea_officia\similique.avi,2024-05-15T00:22:05.504354100,image/jpeg,thumbnail,551,1598,0.88,320,3.46,Renoir,3853473
45,www.darlene-hartmann.info,et_voluptatem\nihil.mp4,2023-11-12T00:22:05.506355100,image/png,thumbnail,2751,4263,0.33,179,1.28,Degas,4767344
10,www.lanny-parisian.co,maiores_sed\et.txt,2024-04-23T00:22:05.507354900,image/jpeg,thumbnail,3400,1192,0.41,275,6.45,Pollock,3220921
84,www.shalanda-deckow.info,nemo_nesciunt\eaque.flac,2024-04-18T00:22:05.509354300,image/png,thumbnail,781,4028,0.35,206,2.81,Warhol,370536
14,www.hugh-schulist.net,eum_occaecati\doloremque.mov,2023-10-17T00:22:05.510354200,image/jpeg,full,1306,553,0.78,305,0.61,Winslow Homer,2656447
16,www.coy-corkery.org,officiis_nihil\itaque.txt,2024-08-31T00:22:05.512355900,image/jpeg,thumbnail,612,1480,0.13,50,8.81,Picasso,249100
83,www.seth-stracke.com,non_quia\explicabo.doc,2024-05-09T00:22:05.513354700,image/jpeg,thumbnail,2309,2855,0.58,143,6.25,Magritte,3212496
12,www.gilda-spinka.biz,quas_porro\pariatur.xlsx,2023-12-04T00:22:05.515354600,image/jpeg,full,3979,1879,0.14,259,8.54,Winslow Homer,1230388
90,www.shirl-jenkins.name,dignissimos_esse\qui.numbers,2024-04-26T00:22:05.516354500,image/png,thumbnail,4545,1045,0.51,134,0.52,Seurat,2945009
81,www.jim-wuckert.com,harum_ducimus\non.json,2023-10-14T00:22:05.518355700,image/png,full,2974,2256,0.01,20,0.75,Rubens,4377859
73,www.ahmed-kunde.org,nihil_voluptas\et.xlsx,2024-04-29T00:22:05.520356300,image/png,full,4689,4462,0.96,279,0.13,Dali,2252754
56,www.german-homenick.info,at_rerum\quia.numbers,2023-10-12T00:22:05.522354600,image/jpeg,full,1319,4835,0.53,231,8.75,Durer,1250599
23,www.reuben-schmidt.biz,beatae_eveniet\sunt.gif,2024-07-15T00:22:05.524354400,image/jpeg,full,4171,583,0.89,337,8.04,Rothko,1654990
67,www.tyrell-oconner.info,labore_ut\molestias.pdf,2023-12-02T00:22:05.526354200,image/jpeg,thumbnail,3997,4579,0.12,284,7.02,Bernini,746900
4,www.roberto-grady.net,impedit_eligendi\hic.flac,2024-07-16T00:22:05.528355100,image/png,thumbnail,3662,280,0.07,102,4.39,Da Vinci,3991975
25,www.sang-kuhlman.io,eaque_ut\animi.tiff,2024-06-21T00:22:05.531353,image/png,full,4496,4652,0.18,21,2.94,Durer,1582734
18,www.leda-harber.name,quia_vel\delectus.js,2024-03-01T00:22:05.532355800,image/png,thumbnail,492,4522,0.24,170,7.44,Rembrandt,821069
67,www.joesph-oberbrunner.biz,doloribus_atque\cum.odt,2024-03-05T00:22:05.532355800,image/png,full,4747,3572,0.17,289,6.37,Ansel Adams,204319
6,www.francis-langworth.io,praesentium_fugiat\repellat.flac,2024-06-21T00:22:05.534355900,image/jpeg,thumbnail,4798,2841,0.93,244,5.25,Seurat,2505303
32,www.eunice-murazik.net,omnis_harum\esse.pages,2024-01-18T00:22:05.534355900,image/jpeg,thumbnail,4553,685,0.66,158,3.10,Gauguin,1876571
94,www.sebastian-smitham.biz,quisquam_eaque\et.xlsx,2023-11-29T00:22:05.534355900,image/png,thumbnail,643,3689,0.07,28,3.24,Rubens,4196102
21,www.jewel-oconnell.biz,eum_vitae\quas.wav,2023-12-18T00:22:05.415119400,image/png,thumbnail,1658,1329,0.60,263,5.88,Gauguin,4213988
20,www.belva-zieme.org,sequi_aut\soluta.html,2024-02-16T00:22:05.450355300,image/jpeg,thumbnail,3751,5078,0.07,331,5.48,Joan Miro,1452707
9,www.elijah-bogisich.name,sit_qui\qui.webm,2024-02-18T00:22:05.454356200,image/png,thumbnail,1181,3814,0.78,1,5.62,Raphael,939622
53,www.elane-schroeder.co,nobis_maiores\et.mp3,2024-03-11T00:22:05.457357800,image/jpeg,full,3753,2564,0.94,64,1.58,Monet,4916496
23,www.cristen-grant.name,quasi_voluptates\est.doc,2024-07-04T00:22:05.461355200,image/jpeg,thumbnail,487,533,0.25,97,3.03,Vettriano,4333300
78,www.robt-gleichner.com,quibusdam_autem\et.gif,2024-01-14T00:22:05.468355800,image/png,full,3379,2334,0.66,247,6.41,Rembrandt,371641
56,www.stefan-fahey.name,eum_numquam\facere.html,2023-12-26T00:22:05.471354400,image/png,full,1320,4242,0.19,304,8.98,Seurat,3345498
52,www.desmond-bayer.org,dolorem_rerum\dolores.docx,2023-10-30T00:22:05.475354400,image/png,full,2474,349,0.30,274,5.72,Rubens,1737532
3,www.manual-mosciski.io,soluta_sunt\a.xlsx,2024-07-30T00:22:05.477355100,image/png,thumbnail,608,3288,0.95,273,7.01,Bernini,1165682
13,www.denise-heathcote.biz,beatae_impedit\rerum.mp3,2024-06-04T00:22:05.480354600,image/jpeg,full,2249,2153,0.73,318,2.07,Paul Klee,62172
97,www.frankie-rippin.org,cumque_sunt\suscipit.odp,2024-04-22T00:22:05.484356,image/png,thumbnail,1176,4277,0.90,170,6.99,Escher,4664032
48,www.jamal-watsica.org,laborum_consectetur\enim.wav,2024-04-25T00:22:05.486358900,image/png,thumbnail,2539,3557,0.40,233,1.93,Da Vinci,3905547
7,www.jerold-nicolas.name,velit_nisi\qui.pdf,2024-09-08T00:22:05.488355700,image/jpeg,thumbnail,3573,2747,0.80,274,7.67,Durer,201167
64,www.vaughn-sporer.io,accusantium_quia\non.bmp,2024-01-17T00:22:05.489355400,image/png,thumbnail,2052,2880,0.58,291,0.88,Donatello,184545
64,www.paulene-schmitt.info,eum_mollitia\recusandae.jpeg,2024-04-27T00:22:05.491354300,image/jpeg,full,4717,2956,0.02,186,9.35,Gauguin,4624567
29,www.vernice-farrell.co,incidunt_nemo\enim.mov,2023-10-10T00:22:05.492354700,image/jpeg,thumbnail,436,4065,0.47,78,3.55,Edward Hopper,3261284
56,www.laurene-upton.org,atque_aut\perferendis.xlsx,2024-07-09T00:22:05.494356,image/png,thumbnail,4849,3756,0.90,212,1.89,Diego Rivera,3557977
42,www.lianne-kassulke.co,eligendi_mollitia\velit.key,2024-08-26T00:22:05.495356300,image/jpeg,full,1116,641,0.73,86,0.89,Renoir,1048001
52,www.gussie-smitham.name,qui_aut\iure.jpeg,2024-03-14T00:22:05.497354,image/jpeg,thumbnail,3850,329,0.21,119,2.17,Donatello,4329088
50,www.debby-williamson.co,perspiciatis_occaecati\dolorem.flac,2024-04-01T00:22:05.498356300,image/jpeg,thumbnail,4768,1251,0.99,26,1.81,Cezanne,1168016
28,www.maxwell-green.co,exercitationem_harum\autem.xlsx,2024-04-08T00:22:05.500355100,image/png,full,3644,1045,0.83,201,8.76,Gauguin,3790593
75,www.gerald-marks.name,consequuntur_temporibus\eum.tiff,2024-02-02T00:22:05.501356100,image/jpeg,thumbnail,276,1181,0.79,306,1.07,Bernini,2949715
15,www.mariano-hartmann.net,sequi_ad\quis.numbers,2024-04-10T00:22:05.503355900,image/png,thumbnail,3798,4193,0.64,4,9.83,Klimt,3634554
51,www.dot-bogisich.net,autem_ducimus\eum.pptx,2024-02-08T00:22:05.505355700,image/png,thumbnail,4744,3175,0.36,143,9.69,Cassatt,442294
96,www.liliana-damore.info,provident_et\quia.css,2024-04-03T00:22:05.507354900,image/png,thumbnail,4985,4474,0.95,154,3.04,Cassatt,488661
55,www.nedra-huels.biz,aut_vero\est.docx,2024-01-16T00:22:05.509354300,image/jpeg,thumbnail,1652,4378,0.58,311,8.23,Kahlo,3543823
52,www.marcene-hilpert.io,quis_unde\aut.pages,2024-04-25T00:22:05.511356200,image/jpeg,thumbnail,3093,2166,0.78,282,4.16,Durer,507844
11,www.ranee-heller.name,quos_vel\aut.pdf,2024-08-26T00:22:05.515354600,image/png,thumbnail,2061,3169,0.93,239,6.68,Rothko,555485
77,www.felisa-okuneva.co,incidunt_assumenda\voluptas.csv,2023-11-04T00:22:05.517356300,image/jpeg,full,1216,3526,0.05,290,3.06,Pollock,4249733
21,www.toney-stracke.com,voluptatum_aliquam\numquam.jpg,2023-10-20T00:22:05.519354600,image/jpeg,full,4959,1026,0.15,328,8.63,El Greco,2686667
35,www.kenny-windler.net,quisquam_enim\minima.xlsx,2023-12-25T00:22:05.520356300,image/png,thumbnail,136,1301,0.66,291,3.09,Escher,4702238
59,www.marion-russel.org,commodi_vel\temporibus.mov,2024-01-31T00:22:05.523353900,image/png,thumbnail,4185,1180,0.01,308,9.98,Bernini,3187372
54,www.cassi-watsica.net,mollitia_quis\est.key,2024-09-01T00:22:05.525354300,image/jpeg,thumbnail,636,238,0.38,129,1.30,Warhol,2682849
17,www.delmer-torp.io,et_qui\possimus.png,2023-12-23T00:22:05.529355300,image/png,full,3701,3664,0.69,86,5.64,Kandinsky,1565888
42,www.marc-kuphal.co,veritatis_laborum\libero.html,2024-02-09T00:22:05.532355800,image/jpeg,full,2744,4936,0.85,56,3.41,Edward Hopper,1804839
32,www.lance-hirthe.org,provident_sit\repudiandae.jpeg,2024-08-29T00:22:05.532355800,image/png,full,4158,115,0.17,5,9.78,Durer,4469548
24,www.tammara-corkery.net,sapiente_quas\et.pages,2024-01-07T00:22:05.532355800,image/jpeg,thumbnail,2550,2835,0.93,288,8.60,Titian,4284119
18,www.luke-mayer.info,voluptatum_distinctio\tempora.webm,2024-04-03T00:22:05.533354500,image/jpeg,thumbnail,4841,313,0.40,34,7.70,Gauguin,4497540
50,www.rashad-thiel.co,dicta_tempora\eos.jpg,2024-07-27T00:22:05.534355900,image/png,thumbnail,2846,3099,0.04,315,4.76,Rubens,1458272
95,www.freda-reichel.biz,quis_consectetur\non.xls,2024-01-07T00:22:05.534355900,image/jpeg,full,2052,1178,0.85,70,8.91,Paul Klee,4578180
43,www.concha-hickle.info,dolor_at\qui.jpg,2024-02-11T00:22:05.534355900,image/jpeg,full,4879,4203,0.59,115,5.42,Pollock,837881
